nombre;direccion;municipio;codigo postal;comarca;lat;lon;categorias
FARMÀCIA YSAC ARMENGOL,M.CARME;CARRETERA PUIGCERDA S/N;Vilanova de la Barca;25690;Segrià;41.6887325;0.7278897;Salut,Farmàcies
FARMÀCIA SABANES ABELLANA, J. RAMON;ctra.  Tarragona;Vinaixa;25440;Garrigues;41.4278788268;0.97606786;Salut,Farmàcies
FARMÀCIA PONT ALBIOL, MA. LLUÏSA;CARRER RAVAL DEL PONT 1;Ribera d'Ondara;25213;Segarra;41.6289472;1.3407467;Salut,Farmàcies
FARMÀCIA GORROCHATEGUI FONTELLES,HERMOGENES;c.  Est;Gimenells i el Pla de la Font;25110;Segrià;41.6525477578;0.3905350039;Salut,Farmàcies
FARMÀCIA LOMA OSSORIO BLANCH, ELVIRA;pl.  Sant Bernat;Aiguamúrcia;43815;Alt Camp;41.3463232354;1.3629514121;Salut,Farmàcies
FARMÀCIA ARMENGOL CODINA, MONTSERRAT;c.  Afores;Albinyana;43716;Baix Penedès;41.2456800325;1.4898456525;Salut,Farmàcies
FARMÀCIA DELGADO SASAL,JORDI/DELGADO GARDO, MARIA PILAR;c.  Felip Pedrell;Alcanar;43530;Montsià;40.5435727089;0.4807082032;Salut,Farmàcies
FARMÀCIA TORRELL SORIO, MONTSERRAT;CARRER RIU TER, BLOC 9 (CAMP CLAR) 6;Tarragona;43000;Tarragonès;41.1188827;1.2444909;Salut,Farmàcies
FARMÀCIA TUSET PROS, JOSEFINA/SALOMO TUSET, ESTHER;PLAÇA PONENT 2;Tarragona;43001;Tarragonès;41.1185278707;1.2106662352;Salut,Farmàcies
FARMÀCIA VIDAL GOTANEGRA,MA.TERESA;c.  Enginyer Cabestany;Tarragona;43001;Tarragonès;41.1182327092;1.2481548869;Salut,Farmàcies
FARMÀCIA VIDAL VIDAL, ANA MARIA;c.  Josep Carner;Tarragona;43007;Tarragonès;41.1222268316;1.2740117798;Salut,Farmàcies
FARMÀCIA PIÑANA PLA, JOSEP LLUIS;av.  Generalitat;Tivenys;43511;Baix Ebre;40.9077556691;0.5113582288;Salut,Farmàcies
FARMÀCIA SOLE PONS, MARIA DEL MAR;AVINGUDA ANDORRA (LOCAL,1) 11;Tarragona;43002;Tarragonès;41.1188827;1.2444909;Salut,Farmàcies
FARMÀCIA BAYARRI GARCIA, MANUELA;CARRER ERA 2;Tivissa;43746;Ribera d'Ebre;41.09775;0.70397;Salut,Farmàcies
FARMÀCIA GIMENO GIL, FERNANDO;CARRETERA DE BAIX 26;Torre de l'Espanyol, la;43792;Ribera d'Ebre;41.19164;0.62611;Salut,Farmàcies
FARMÀCIA ARASA LOPEZ, JOSEP;av.  Montserrat;Torredembarra;43830;Tarragonès;41.140078716;1.3963010574;Salut,Farmàcies
FARMÀCIA COGUL ARDEVOL, BLANCA;c.  Antoni Roig;Torredembarra;43830;Tarragonès;41.1444739139;1.3978664368;Salut,Farmàcies
FARMÀCIA CORREDERA SABARICH, BEATRIU;AVINGUDA SANT JORDI 19-21;Torredembarra;43830;Tarragonès;41.1477206;1.3963077;Salut,Farmàcies
FARMÀCIA ESCUDE PONT, MARC;CARRER FILADORS 6-8;Torredembarra;43800;Tarragonès;41.1447177;1.4012487;Salut,Farmàcies
FARMÀCIA MIRO RODRIGUEZ , FERRAN;CARRER PERE BADIA 55;Torredembarra;43830;Tarragonès;41.1447336271;1.4046112373;Salut,Farmàcies
FARMÀCIA VAUCOULOUX ESQUE, CRISTINA;c.  Oreneta;Torredembarra;43830;Tarragonès;41.1506634446;1.4170794515;Salut,Farmàcies
FARMÀCIA AGUILAR GIL, MONTSERRAT;av.  Generalitat;Tortosa;43500;Baix Ebre;40.8102129306;0.5199092608;Salut,Farmàcies
FARMÀCIA BARREDA DUCH/SORLI BALLESTER;av.  Generalitat;Tortosa;43500;Baix Ebre;40.8081832512;0.5202873179;Salut,Farmàcies
FARMÀCIA VOLTAS TRULLOLS, VICENTA;CARRER CARMEN 23;Lleida;25007;Segrià;41.6180116;0.6291787;Salut,Farmàcies
FARMÀCIA YEREGUI REÑE, JUAN;c.  Corregidor Escofet;Lleida;25005;Segrià;41.6233628582;0.6380500077;Salut,Farmàcies
FARMÀCIA ZALDIVAR GONZALEZ - MORENO, I.;c.  Baró de Maials;Lleida;25005;Segrià;41.6220837059;0.6362628496;Salut,Farmàcies
FARMÀCIA ALMANSA ARTIGA, MARGARIDA;PLAÇA RESSECH S/N;Les;25540;Val d'Aran;42.8108092525;0.7105396239;Salut,Farmàcies
FARMÀCIA CUÑAT SOLA, EMMA;pl.  Planell;Linyola;25240;Pla d'Urgell;41.710273648;0.9022121116;Salut,Farmàcies
FARMÀCIA PERPIÑAN MARCO, RAFEL;CARRER RAVAL 58-60;Llardecans;25179;Segrià;41.37355;0.5474599;Salut,Farmàcies
FARMÀCIA VIÑAS FOLCH,EULALIA;CARRETERA VAL D'ARAN 27;Llavorsí;25595;Pallars Sobirà;42.4960797601;1.2109596713;Salut,Farmàcies
FARMÀCIA FARRENY SALAZAR, M. ISABEL;c.  Nou;Massalcoreig;25184;Segrià;41.4589407036;0.359738918;Salut,Farmàcies
FARMÀCIA ARBONES VILA, GLORIA;c.  Barceloneta;Maials;25179;Segrià;41.3645416378;0.5053637056;Salut,Farmàcies
FARMÀCIA FARRAS TOMAS, JORDI/FARRAS MAS JOSEP M;av.  Reus;Alcover;43460;Alt Camp;41.2615439911;1.1703012391;Salut,Farmàcies
FARMÀCIA CELMA PASCUAL, M TERESA;c.  Carretera;Aldover;43591;Baix Ebre;40.8796878622;0.4995365536;Salut,Farmàcies
FARMÀCIA MARTI SOLE, M CINTA;AVINGUDA JOAQUIM MIR s/n;Aleixar, l';43381;Baix Camp;;;Salut,Farmàcies
FARMÀCIA RIBERA CABALLE, CARLES MANUEL;c.  Bassa;Alfara de Carles;43528;Baix Ebre;40.874292573;0.4000401638;Salut,Farmàcies
FARMÀCIA MERCADE VOLTAS,CANDELA;pl.  Dalt;Alforja;43365;Baix Camp;41.21027408;0.9747403248;Salut,Farmàcies
FARMÀCIA ROCA BIOSCA, MONICA;c.  Trafalgar;Alcanar;43530;Montsià;40.553860267;0.5293383045;Salut,Farmàcies
FARMÀCIA ULLDEMOLINS REVERTER, XAVIER;c.  Generalitat;Alcanar;43530;Montsià;40.5432359296;0.4818779123;Salut,Farmàcies
FARMÀCIA CRUZ FERNANDEZ-MONTESINOS ANIORTE, ENRIQUETA;pl.  Josep Rosselló;Almoster;43393;Baix Camp;41.1972393198;1.1122199686;Salut,Farmàcies
FARMÀCIA ARASA LOPEZ, ANNA MA;PLAÇA DELS VENTS 6, 7 I 8;Altafulla;43893;Tarragonès;41.13519;1.37863;Salut,Farmàcies
FARMÀCIA DOMINGO NAVARRO, SUSANA;c.  Escoles;Altafulla;43893;Tarragonès;41.1410348402;1.3735147616;Salut,Farmàcies
FARMÀCIA FUERTES ROCA, MARIA MONTIEL;c.  Sant Joan;Rodonyà;43812;Alt Camp;41.2800943182;1.3988571934;Salut,Farmàcies
FARMÀCIA CUARTIELLA SALES/GUIMERA SALOM;c.  Major;Roquetes;43520;Baix Ebre;40.819676896;0.5040769339;Salut,Farmàcies
FARMÀCIA SEGARRA VALLES, PERE;CARRER MAJOR 34-36;Roquetes;43520;Baix Ebre;40.8202816;0.5032561;Salut,Farmàcies
FARMÀCIA FERNANDEZ GARCIA, M PAU;c.  Sant Francesc;Salomó;43885;Tarragonès;41.2290821433;1.3734762465;Salut,Farmàcies
FARMÀCIA BEL ARMENGOL, MERCEDES/MUR BEL, CARLES;c.  Sant Isidre;Sant Carles de la Ràpita;43540;Montsià;40.6166010015;0.5888410509;Salut,Farmàcies
FARMÀCIA BORRUT VALLES, JOSEP M;CARRER CONSTANCIA 6;Sant Carles de la Ràpita;43540;Montsià;40.6202370647;0.591978361;Salut,Farmàcies
FARMÀCIA FIGUEROLA ARGELICH, NURIA;PLAÇA M. BERTRAN 5;Mollerussa;25230;Pla d'Urgell;41.6295442;0.893554;Salut,Farmàcies
FARMÀCIA SIMO CORTIELLA, ANNA;pl.  Major;Mollerussa;25230;Pla d'Urgell;41.6289387219;0.8939615234;Salut,Farmàcies
FARMÀCIA SOLANS MARSA, PERE;av.  Reverend Pare Mirats;Montgai;25616;Noguera;41.799491196;0.960415325;Salut,Farmàcies
FARMÀCIA SANTOS SAUGERAT, MERCE;CARRER SEGRE 21;Montellà i Martinet;25724;Cerdanya;42.3595982689;1.6942128851;Salut,Farmàcies
FARMÀCIA CABALLERO GOBERN, FRANCESC;PLAÇA DE LA TROBADA S/N;Montferrer i Castellbò;25711;Alt Urgell;42.3458267;1.424454;Salut,Farmàcies
FARMÀCIA PIQUE MONTEVERDE, M MAGDALENA;c.  Mestre Arnau;Marçà;43730;Priorat;41.1271276221;0.8026383488;Salut,Farmàcies
FARMÀCIA CASTILLO FERRI,ANGEL LLUIS;c.  Santa Teresa;Mas de Barberans;43514;Montsià;40.7349526697;0.3738006879;Salut,Farmàcies
FARMÀCIA BORRAS BONETE, MONTSERRAT;c.  Major;Menàrguens;25139;Noguera;41.7300858344;0.7444986792;Salut,Farmàcies
FARMÀCIA REGUE VIDAL, ROSA M;CARRER PONENT S/N;Miralcamp;25242;Pla d'Urgell;41.6045099917;0.8764410876;Salut,Farmàcies
FARMÀCIA CASAÑAS TORRES, OLGA;av.  Canal;Mollerussa;25280;Pla d'Urgell;41.6254127417;0.8924016236;Salut,Farmàcies
FARMÀCIA AGUILO RUIZ, MARIA NEUS;c.  Barcelona;Masdenverge;43878;Montsià;40.7136047568;0.5314769332;Salut,Farmàcies
FARMÀCIA MAÑE NOYA, JOAN;c.  Major;Masllorenç;43718;Baix Penedès;41.2602744913;1.4380094835;Salut,Farmàcies
FARMÀCIA PARRILLA BONET, CARME;c.  Església;Maspujols;43382;Baix Camp;41.1820923626;1.0467016236;Salut,Farmàcies
FARMÀCIA HERNANZ REDONDO, TOMAS;CARRER MAJOR 41;Masroig, el;43736;Priorat;41.12592;0.73317;Salut,Farmàcies
FARMÀCIA MORA MUÑOZ, J ANTON;CARRER LA CREU 24;Miravet;43747;Ribera d'Ebre;41.0409;0.6002499;Salut,Farmàcies
FARMÀCIA DE LA TORRE MORENO MA DEL MAR;CARRER MARQUES DE TAMARIT 8;Molar, el;43736;Priorat;41.16292;0.70584;Salut,Farmàcies
FARMÀCIA FELIP SANCHEZ, JAUME;c.  Major;Montblanc;43400;Conca de Barberà;41.3766074728;1.1621387271;Salut,Farmàcies
FARMÀCIA SANCHEZ FARRE, ANNA MARIA;c.  Batlle Dionís Mestre;Montblanc;43400;Conca de Barberà;41.3746433906;1.1648511948;Salut,Farmàcies
FARMÀCIA MESTRES VIDIELLA, JOAN;av.  Sant Jordi;Montbrió del Camp;43340;Baix Camp;41.1212999301;1.004813462;Salut,Farmàcies
FARMÀCIA GUILLEN GIBERT, EVA MARIA;CARRER RIBA I MESTRE 11;Mont-roig del Camp;43300;Baix Camp;41.0871845;0.9593106;Salut,Farmàcies
FARMÀCIA MARTI MENDOZA, ELISABET;av.  Catalunya;Mont-roig del Camp;43300;Baix Camp;41.0867992786;0.9621773519;Salut,Farmàcies
FARMÀCIA SABATE MUÑOZ, JOAQUIM;pl.  Tarragona;Mont-roig del Camp;43300;Baix Camp;41.0098662824;0.9403202175;Salut,Farmàcies
FARMÀCIA SOLE LLEVAT, M DOLORS;AVINGUDA BARCELONA (MIAMI PLATJA) 158;Mont-roig del Camp;43300;Baix Camp;41.0060211;0.93495;Salut,Farmàcies
FARMÀCIA MOLINA DIAZ, JUAN CARLOS/BENGOCHEA PRIETO,ANA;av.  Comarques Catalanes;Móra d'Ebre;43740;Ribera d'Ebre;41.0886675058;0.6404712645;Salut,Farmàcies
FARMÀCIA NOGUES HOMEDES,MC/VECIANA NOGUES,A;c.  Major;Móra la Nova;43770;Ribera d'Ebre;41.0992393654;0.6500114994;Salut,Farmàcies
FARMÀCIA PALAU TORRES, PAU;CARRER SANT PLACID 2;Morell, el;43760;Tarragonès;41.19182;1.20881;Salut,Farmàcies
FARMÀCIA PARRILLA BONET, MA.LLUISA;CARRER GENERALITAT 5;Nou de Gaià, la;43763;Tarragonès;41.18321;1.3748;Salut,Farmàcies
FARMÀCIA TRAVERIA PADROS, TERESA;c.  Guàrdia;Sant Pau de Segúries;17864;Ripollès;42.2613487335;2.3655794204;Salut,Farmàcies
FARMÀCIA SABATER PUMAROLA, NEUS/POCH SABATER, JOSEP M;c.  Mar;Sant Pere Pescador;17470;Alt Empordà;42.188068637;3.0831095119;Salut,Farmàcies
FARMÀCIA AMIEL COMALADA, MA DOLORS;c.  Pare Lluís Rodés;Santa Coloma de Farners;17430;Selva;41.8621057078;2.6635525186;Salut,Farmàcies
FARMÀCIA PAULI VIÑAS, MA DOLORS;c.  Hospital;Santa Coloma de Farners;17430;Selva;41.8634193674;2.6631957659;Salut,Farmàcies
FARMÀCIA PUJOLRAS IGLESIAS, MONTSERRAT;c.  Francesc Moragas;Santa Coloma de Farners;17430;Selva;41.8601441865;2.6658894227;Salut,Farmàcies
FARMÀCIA SOLA POU, ANNA/JOANMIQUEL NADAL, RAMON;c.  Francesc Moragas;Santa Coloma de Farners;17430;Selva;41.8582336943;2.6687753326;Salut,Farmàcies
FARMÀCIA FUENTES FAIG, M LOURDES;CARRER LA TEULERA 29-31;Santa Cristina d'Aro;17246;Baix Empordà;41.8119484;2.9980851;Salut,Farmàcies
FARMÀCIA SOLER MATABOSCH, MA TERESA;AVINGUDA D'OLOT 15;Santa Pau;17811;Garrotxa;42.15985;2.468;Salut,Farmàcies
FARMÀCIA ARUMI PRAT, MONTSERRAT;ctra.  Olot;Sant Joan les Fonts;17857;Garrotxa;42.2124021329;2.5120463342;Salut,Farmàcies
FARMÀCIA BLANCO MARINE, ANNA MA.;CARRER PLA D'HORTA S/N;Sarrià de Ter;17840;Gironès;42.0170205;2.8249181;Salut,Farmàcies
FARMÀCIA ESTUDIS PONT, PERE;c.  Major de Sarrià;Sarrià de Ter;17840;Gironès;42.0165478496;2.8249129255;Salut,Farmàcies
FARMÀCIA TARRADAS MANTE, F.XAVIER;CARRER LLUIS FABREGA 4;Saus;17465;Alt Empordà;42.1221145;2.9641775;Salut,Farmàcies
FARMÀCIA JORNET BONET, MARTA;CARRER DR. CODINA 32;Cellera de Ter, la;17165;Selva;41.9696096;2.6213318;Salut,Farmàcies
FARMÀCIA PAGES MOLAS, ANNA MA;CARRER NOU S/N;Serinyà;17852;Pla de l'Estany;42.1686943196;2.7440460281;Salut,Farmàcies
FARMÀCIA ALONSO QUINTANILLA,ESPERANÇA;PASSEIG DE L'ESPORT S/N;Juncosa;25165;Garrigues;41.3710017798;0.7768644308;Salut,Farmàcies
FARMÀCIA PERERA GRAU, MA JOSEFA;CARRER LA FONT 36;Juneda;25430;Garrigues;41.5467299;0.82542;Salut,Farmàcies
FARMÀCIA ANADON SOLE, RAMON;av.  Balmes;Lleida;25006;Segrià;41.6188983553;0.6195453998;Salut,Farmàcies
FARMÀCIA ARAGONES GUARRO , JOANA;CARRER AGUSTI DURAN SANPERE 16;Lleida;25001;Segrià;41.6175899;0.6200146;Salut,Farmàcies
FARMÀCIA ARAGONES GUARRO,RAMON;pl.  Paeria;Lleida;25007;Segrià;41.6147186037;0.6266927872;Salut,Farmàcies
FARMÀCIA ARCAYA ABOS, CRISTINA;pl.  Sal;Lleida;25007;Segrià;41.6169016237;0.6282284038;Salut,Farmàcies
FARMÀCIA BADIA CLAVERA, MERCE;av.  Prat de la Riba;Lleida;25004;Segrià;41.6228770977;0.6280573252;Salut,Farmàcies
FARMÀCIA BALDOMA CARROBE, MARIA;av.  Alcalde Recasens;Lleida;25005;Segrià;41.6251676607;0.6286401744;Salut,Farmàcies
FARMÀCIA BAQUERO BALLESTEROS, ROSALIA;c.  Riu Ebre;Lleida;25001;Segrià;41.6103173525;0.6285483767;Salut,Farmàcies
FARMÀCIA DE VILLALONGA PIFARRE,FRANCISCO;c.  Boters;Lleida;25002;Segrià;41.6157854189;0.621510941;Salut,Farmàcies
FARMÀCIA DEL CAMPO ANDION, MARTA;PLAÇA SANT PERE (EL SECÀ DE SANT PERE) 1;Lleida;25005;Segrià;42.3619681;1.4807929;Salut,Farmàcies
FARMÀCIA DELMAS DOMINGO,F. TERESA;AVINGUDA BALAFIA 6-8;Lleida;25005;Segrià;41.6299694;0.625991;Salut,Farmàcies
FARMÀCIA ESCUE CERVOS/ESCUE PALACIN;pl.  Joan XXIII;Lleida;25001;Segrià;41.6088497995;0.6634257453;Salut,Farmàcies
FARMÀCIA FREIXENET TRESANCHEZ, JORDI MIQUEL;CARRER MOSSEN REIG 14-16;Lleida;25005;Segrià;41.624024;0.6226293;Salut,Farmàcies
FARMÀCIA FREIXINET FONDEVILA, JOAN;PASSEIG DE RONDA 70;Lleida;25006;Segrià;41.6785554907;0.4765231989;Salut,Farmàcies
FARMÀCIA BERTOMEU LAZARO, MARIA TERESA;CARRER VERGES PAULI 24;Tortosa;43500;Baix Ebre;40.8047671;0.5200655;Salut,Farmàcies
FARMÀCIA CAPELLA ARZO, GODOFREDO;AVINGUDA MOLINS D'EN COMTE 50;Tortosa;43590;Baix Ebre;40.8125777;0.5214423;Salut,Farmàcies
FARMÀCIA FERRERES PUCHOL, MA. CARME;PLAÇA A. QUEROL 6;Tortosa;43500;Baix Ebre;40.8124281;0.521721;Salut,Farmàcies
FARMÀCIA FORES VENTURA, MARIA CINTA (HEREUS);CARRER BARCELONA (SANT LLATZER) 46;Tortosa;43500;Baix Ebre;40.8125777;0.5214423;Salut,Farmàcies
FARMÀCIA FRANCH FRANCH, M TERESA;av.  Catalunya;Tortosa;43500;Baix Ebre;40.8152859588;0.516490928;Salut,Farmàcies
FARMÀCIA GAMUNDI VILA, CONCEPCIO/MIRET GAMUNDI, CONCEPCIO;av.  Cristòfol Colom;Tortosa;43500;Baix Ebre;40.8137915135;0.5182399559;Salut,Farmàcies
FARMÀCIA RAFECAS RENAU, JOAN JOSEP;av.  Generalitat;Tortosa;43500;Baix Ebre;40.8120531146;0.5209247682;Salut,Farmàcies
FARMÀCIA RENAU DOMINGO, MONTSERRAT;c.  Cervantes;Tortosa;4350O;Baix Ebre;40.8586170663;0.5237238381;Salut,Farmàcies
FARMÀCIA RUIZ FRANQUET, AGUSTI DAMIA;c.  Sant Blai;Tortosa;43500;Baix Ebre;40.8111298929;0.5217095357;Salut,Farmàcies
FARMÀCIA SAURAS PONS, ROSA BLANCA;pg.  Jaume I;Tortosa;43500;Baix Ebre;40.8036831849;0.5213605715;Salut,Farmàcies
FARMÀCIA TELLEZ GALLEGO, CELIA EUGENIA;pl.  Alfons XII;Tortosa;43500;Baix Ebre;40.8094038317;0.5215958446;Salut,Farmàcies
FARMÀCIA TORRENT COSTILLA, FRANCESC XAVIER;CARRER FELIP PEDRELL 94-96;Tortosa;43500;Baix Ebre;40.8153639;0.5221196;Salut,Farmàcies
FARMÀCIA PUIG SALOMON, PIO;c.  Sant Lluc;Ulldecona;43550;Montsià;40.598011779;0.4462865998;Salut,Farmàcies
FARMÀCIA SOLER MARQUEZ, RITA;pl.  Sales i Ferré;Ulldecona;43550;Montsià;40.595756041;0.4454865435;Salut,Farmàcies
FARMÀCIA VILADOT SUBIRATS, ANTONI;CARRER MAJOR 71;Ulldecona;43550;Montsià;40.5976566;0.4480258;Salut,Farmàcies
FARMÀCIA AYTES MENESES, AGUSTI;CARRER CALA JOANET 6;Ametlla de Mar, l';43860;Baix Ebre;40.8816381;0.7989614;Salut,Farmàcies
FARMÀCIA BORGES AYATS, JOAN;CARRER PAU CASALS 54;Ametlla de Mar, l';43860;Baix Ebre;40.8837755;0.8039431;Salut,Farmàcies
FARMÀCIA PEDROLA SEGARRA/OLIVELLA PEDROLA;CARRER ANDREU LLAMBRIC 22;Ametlla de Mar, l';43500;Baix Ebre;40.8844186;0.8013576;Salut,Farmàcies
FARMÀCIA RUIZ FELEZ, JAIME;PLAÇA MAJOR (URBANITZACIO LES TRES CALES) S/N;Ametlla de Mar, l';43860;Baix Ebre;40.8839435;0.7996491;Salut,Farmàcies
FARMÀCIA ALBELLA BELTRAN,M CARME;av.  Santa Bàrbara;Amposta;43870;Montsià;40.7107650878;0.5765038434;Salut,Farmàcies
FARMÀCIA FERRE PUJOL, L/FERRE PUJOL, X;pg.  Canal;Amposta;43870;Montsià;40.7116012798;0.5804967717;Salut,Farmàcies
FARMÀCIA ALTIMIR ECHAZARRETA, PATRICIA;CARRETERA SANTA COLOMA 2-4;Sils;17410;Selva;41.8104642;2.7423359;Salut,Farmàcies
FARMÀCIA AULADELL SOLIVA, TERESA;CARRER MAJOR 9-11;Sils;17410;Selva;41.8081699;2.74443;Salut,Farmàcies
FARMÀCIA MORAN SITJA, JUAN CARLOS;CARRER BARCELONA (LOCAL A) 123;Amposta;43870;Montsià;;;Salut,Farmàcies
FARMÀCIA ROMANCES PUJOL, CARMEN;CARRER GRAO 49;Amposta;43870;Montsià;40.7147948;0.5764582;Salut,Farmàcies
FARMÀCIA SALOM BELTRAN, ARTUR/SALOM JOVANI,ANGELA;ptge.  Júpiter;Amposta;43870;Montsià;40.7078052923;0.5766491451;Salut,Farmàcies
FARMÀCIA VERGES ALONSO, IMELDA;av.  Ràpita;Amposta;43870;Montsià;40.7089175036;0.5798660118;Salut,Farmàcies
FARMÀCIA VIDAL REGOLF/BAIXAULI VIDAL;AVINGUDA CATALUNYA S/N;Amposta;43870;Montsià;40.7056416732;0.5768693811;Salut,Farmàcies
FARMÀCIA SURIOL RIBE, ANDREU;CARRER MAJOR 22;Arboç, l';43720;Baix Penedès;41.267749;1.6039434;Salut,Farmàcies
FARMÀCIA SURIOL ROIG, ALBERT;CARRER RICARD DOMINGO 10-12;Arboç, l';43720;Baix Penedès;41.2685879;1.60031;Salut,Farmàcies
FARMÀCIA SURIOL ROIG, RAMON;AVINGUDA PENEDES 8;Arboç, l';43720;Baix Penedès;41.2657344;1.5974747;Salut,Farmàcies
FARMÀCIA PALOMAR SILVESTRE, MARIA JOSEP;c.  Doctor Fleming;Arnes;43597;Terra Alta;40.9099703264;0.260341368;Salut,Farmàcies
FARMÀCIA PALLARES POVILL, MA. TERESA;c.  Riu;Ascó;43791;Ribera d'Ebre;41.1824565484;0.5683523778;Salut,Farmàcies
FARMÀCIA GARRIGA FERRIOL, RAMON;PLAÇA ONZE DE SETEMBRE;Banyeres del Penedès;43711;Baix Penedès;41.2793296835;1.5822977458;Salut,Farmàcies
FARMÀCIA LOPEZ PIÑOL, DAVID;c.  Verge de Loreto;Ulldemolins;43363;Priorat;41.3209393191;0.8786761031;Salut,Farmàcies
FARMÀCIA REVILLA ESTRACH, ANGELS;c.  Mar;Colera;17469;Alt Empordà;42.4040340596;3.1524791838;Salut,Farmàcies
FARMÀCIA BUSQUET VILA, MA. CARME;AVINGUDA GIRONA 8-10;Cornellà del Terri;17844;Pla de l'Estany;42.08831;2.8154;Salut,Farmàcies
FARMÀCIA FERRAROS ESTRAGO, MARGARIDA;av.  Costa Brava;Corçà;17121;Baix Empordà;41.9895201447;3.0151130114;Salut,Farmàcies
FARMÀCIA SUÑER CARBO,JOAQUIM/SUÑE CARBO,JULIA;pl.  Església;Palafrugell;17200;Baix Empordà;41.9171672179;3.1637400042;Salut,Farmàcies
FARMÀCIA SUÑER CASADEVALL,  JOAQUIM;c.  Cavallers;Palafrugell;17200;Baix Empordà;41.9165403856;3.1636167028;Salut,Farmàcies
FARMÀCIA THOMAS FERRER, ISABEL;av.  Pompeu Fabra;Palafrugell;17200;Baix Empordà;41.9223416355;3.1706442826;Salut,Farmàcies
FARMÀCIA ALVAREZ REVERTER/ROSANES ALVAREZ;c.  Xaloc;Palamós;17230;Baix Empordà;41.8496258176;3.1342894305;Salut,Farmàcies
FARMÀCIA BAVIERA BAVIERA, JOSEP;c.  Major;Palamós;17230;Baix Empordà;41.848111327;3.1296308002;Salut,Farmàcies
FARMÀCIA CLARES VIGO, VICTORIA;c.  President Francesc Macià;Palamós;17230;Baix Empordà;41.849371413;3.1241750689;Salut,Farmàcies
FARMÀCIA MARGALEF GIRONES, MARIA MERCE;CARRER VINCKE 20;Palamós;17230;Baix Empordà;41.85132;3.12606;Salut,Farmàcies
FARMÀCIA MASSANEDA FONTANELLA/MASSANEDA CLARES;av.  Llibertat;Palamós;17230;Baix Empordà;41.8542596492;3.1294582404;Salut,Farmàcies
FARMÀCIA MATAMALA JOAN, MA. JOSEP;c.  Major;Palamós;17230;Baix Empordà;41.8470608727;3.1295163394;Salut,Farmàcies
FARMÀCIA PONS LOPEZ, EVA/GASCON RAMIREZ,MARINA;c.  President Francesc Macià;Palamós;17230;Baix Empordà;41.8488103316;3.126834181;Salut,Farmàcies
FARMÀCIA SANZ DA SILVA, ANA ROSA;av.  Catalunya;Palamós;17230;Baix Empordà;41.8504572081;3.129289511;Salut,Farmàcies
FARMÀCIA TURON PAGES, ESTHER/TURON PAGES,CRISTINA;c.  Costa;Palau-saverdera;17495;Alt Empordà;42.3077754992;3.1484963861;Salut,Farmàcies
FARMÀCIA ALABALL RADRESA, CAROLINA;AVINGUDA GRECIA (L'ESTARTIT) 14;Torroella de Montgrí;17257;Baix Empordà;42.0505601;3.1959394;Salut,Farmàcies
FARMÀCIA BANCELLS JUNCA, NURIA;c.  Hospital;Torroella de Montgrí;17257;Baix Empordà;42.0405953211;3.126536288;Salut,Farmàcies
FARMÀCIA CENDRA COLOMER, LLUIS;CARRER SANTA ANNA (L'ESTARTIT) 62;Torroella de Montgrí;17257;Baix Empordà;42.0554441;3.200603;Salut,Farmàcies
FARMÀCIA CORBALAN PRAT, MIREIA;pg.  Catalunya;Torroella de Montgrí;17257;Baix Empordà;42.0393421025;3.1278159854;Salut,Farmàcies
FARMÀCIA FERRER BARTRA, MONTSERRAT;CARRETERA DE L'ESTARTIT S/N;Torroella de Montgrí;17257;Baix Empordà;42.0419341473;3.1345621432;Salut,Farmàcies
FARMÀCIA FERRIOL SALA, MONTSERRAT;CARRER MAJOR 53-55;Torroella de Montgrí;17257;Baix Empordà;42.040832;3.1259619;Salut,Farmàcies
FARMÀCIA GUIXERAS MAGRET,CARME;pl.  Mercat;Tortellà;17853;Garrotxa;42.2332650982;2.6303312024;Salut,Farmàcies
FARMÀCIA ARBUSSE PERACAULA, ALFONS;CARRER SANT ELM 19-21;Tossa de Mar;17320;Selva;41.7186655;2.9313336;Salut,Farmàcies
FARMÀCIA CASTELLO CUGAT, RAMON;av.  Ferran Agulló;Tossa de Mar;17320;Selva;41.7221902053;2.9300354146;Salut,Farmàcies
FARMÀCIA LORES CATALAN, M CARMEN;CARRER ENRIC GRANADOS, LOCAL 17 1-9;Tossa de Mar;17320;Selva;41.7224989;2.9303675;Salut,Farmàcies
FARMÀCIA PARES RIVERO, JOAN;RAMBLA PAU CASALS 12-20;Tossa de Mar;17320;Selva;41.724325;2.9293396;Salut,Farmàcies
FARMÀCIA PUMAROLA BATLLE, AGNES;c.  Roqueta;Ullà;17140;Baix Empordà;42.0449071711;3.1187960307;Salut,Farmàcies
FARMÀCIA COROMINAS SACREST, MARC;CARRER D'OLOT 13;Vall d'en Bas, la;17176;Garrotxa;42.11802;2.4572;Salut,Farmàcies
FARMÀCIA GARCIA FERNANDEZ/ISANTA GARCIA;av.  Pius XII;Lleida;25003;Segrià;41.6154903502;0.6161724673;Salut,Farmàcies
FARMÀCIA GARRA TICO, MONTSERRAT;c.  Alcalde Costa;Lleida;25002;Segrià;41.6102296238;0.6189338887;Salut,Farmàcies
FARMÀCIA GARROS IGLESIAS, ESTHER;av.  Prat de la Riba;Lleida;25004;Segrià;41.6214568042;0.6246633793;Salut,Farmàcies
